species,image_name,region,lbp_histogram,ones_histogram,transitions_histogram,mean_intensity,std_intensity
Slaty_Backed_Gull,109.png,wing,"[0.03703084 0.02047047 0.01624248 0.01539891 0.01345003 0.01410715
 0.01229981 0.01497431 0.01776227 0.02196105 0.02805704 0.04001986
 0.04340764 0.03934477 0.03088768 0.02490963 0.02019752 0.01954265
 0.0153068  0.01666259 0.01879455 0.02275857 0.02541061 0.01725343
 0.06560345 0.38814591]","[0.03703084 0.08812277 0.25447904 0.5782043  0.04216306 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03703084 0.         0.2956042  0.         0.6446064  0.
 0.02275857 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",56.611018378941836,24.9243167405421
Slaty_Backed_Gull,109.png,wingtip,"[0.02349531 0.01333364 0.00984616 0.00873134 0.00865141 0.01031312
 0.00982302 0.01368912 0.01928004 0.02758648 0.0425608  0.08051298
 0.11309301 0.07698974 0.04526581 0.0303546  0.02179153 0.0187037
 0.01257641 0.01257851 0.01420446 0.01591876 0.01858591 0.01206948
 0.04589684 0.29414784]","[0.02349531 0.07290278 0.30348917 0.55768867 0.04242408 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02349531 0.         0.33975651 0.         0.62082942 0.
 0.01591876 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",72.85333835351925,53.34583089436308
Slaty_Backed_Gull,109.png,head,"[0.02394304 0.01316208 0.01244076 0.01220032 0.0120452  0.01386013
 0.01390666 0.0182811  0.02481172 0.03311073 0.04871598 0.08202837
 0.10070503 0.09044373 0.06059055 0.03878819 0.0265103  0.02257797
 0.01841295 0.01787778 0.01817251 0.01648944 0.01482964 0.00951672
 0.0265646  0.2300145 ]","[0.02394304 0.08897007 0.30822688 0.5305551  0.04830491 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02394304 0.         0.36000652 0.         0.59956101 0.
 0.01648944 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",183.90056696992966,31.038130524306215
Slaty_Backed_Gull,112.png,wing,"[0.04724135 0.02513728 0.01901082 0.01654513 0.01323881 0.01225099
 0.01061817 0.01191396 0.01387993 0.016549   0.02098066 0.02848427
 0.02982461 0.02739378 0.02149975 0.01790097 0.01453654 0.01404069
 0.01231684 0.01423439 0.01738381 0.02379112 0.02761847 0.02119953
 0.07595998 0.44644915]","[0.04724135 0.08580338 0.22646988 0.60138489 0.0391005  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.04724135 0.         0.27006595 0.         0.65890158 0.
 0.02379112 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",52.84160686442566,20.283617376483008
Slaty_Backed_Gull,112.png,wingtip,"[0.02168549 0.01346526 0.00913568 0.00797883 0.00777505 0.00885666
 0.00918271 0.01321132 0.01904574 0.02850747 0.04544329 0.08710878
 0.10309779 0.0879239  0.05725635 0.03626371 0.02266051 0.01686371
 0.01105437 0.01062486 0.01154031 0.01423022 0.0172556  0.01081923
 0.04535237 0.28366079]","[0.02168549 0.07208224 0.28787751 0.57127182 0.04708295 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02168549 0.         0.34442532 0.         0.61965896 0.
 0.01423022 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",62.152616711968875,52.386407191007486
Slaty_Backed_Gull,112.png,head,"[0.03847878 0.01834304 0.01803893 0.0171906  0.01499776 0.01594212
 0.01663039 0.02000768 0.0239612  0.02972341 0.04187208 0.0619758
 0.07415648 0.06631346 0.04668993 0.03342083 0.02559383 0.02199245
 0.01871119 0.01816698 0.01839106 0.01959152 0.01855112 0.01318906
 0.03174019 0.27633011]","[0.03847878 0.10093476 0.28634996 0.52762661 0.0466099  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03847878 0.         0.34077086 0.         0.60115884 0.
 0.01959152 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",134.42451501376527,31.708103873990506
Slaty_Backed_Gull,121.png,wing,"[0.03565423 0.01808352 0.01615228 0.01619292 0.01554853 0.0164232
 0.01557369 0.01888852 0.02241427 0.0283976  0.03618638 0.04972822
 0.05479818 0.04959663 0.03808665 0.02911746 0.02268325 0.02066494
 0.01698438 0.01749331 0.01855955 0.02129385 0.02082942 0.01496413
 0.05002429 0.33566061]","[0.03565423 0.09488185 0.27380512 0.5515772  0.04408159 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03565423 0.         0.31756355 0.         0.62548837 0.
 0.02129385 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",94.80918166530887,22.32015631297889
Slaty_Backed_Gull,121.png,wingtip,"[0.0214407  0.01149018 0.0098693  0.0088687  0.0086361  0.00893886
 0.00866563 0.01168217 0.01760818 0.02760671 0.04682469 0.09783267
 0.14598656 0.09421799 0.04929479 0.0300768  0.02138532 0.01710973
 0.01147541 0.01152341 0.01197755 0.01405258 0.01593561 0.01068528
 0.03664894 0.25016615]","[0.0214407  0.06898907 0.32410279 0.54470536 0.04076207 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.0214407  0.         0.36021267 0.         0.60429405 0.
 0.01405258 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",107.5627603012849,69.09814138467415
Slaty_Backed_Gull,121.png,head,"[0.03985804 0.02023842 0.02367822 0.02180362 0.01761762 0.01616162
 0.01556102 0.01818182 0.02036582 0.02478842 0.03569024 0.06293566
 0.07904268 0.06555647 0.03865684 0.02680863 0.02071162 0.01812722
 0.01719902 0.01852762 0.02127582 0.02278642 0.02240422 0.01476021
 0.03232323 0.28493948]","[0.03985804 0.1026117  0.28197288 0.53398853 0.04156884 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03985804 0.         0.33498953 0.         0.602366   0.
 0.02278642 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",166.75142415142415,34.2591311769193
Slaty_Backed_Gull,122.png,wing,"[0.03456009 0.01677104 0.01674499 0.01593892 0.01433895 0.01368749
 0.01452135 0.01718798 0.02117488 0.02908788 0.04102426 0.06180653
 0.07358135 0.06065476 0.04106595 0.02894716 0.02197747 0.01761185
 0.01511548 0.01469681 0.01552546 0.01738254 0.01815734 0.01523014
 0.04082274 0.32238658]","[0.03456009 0.09100732 0.2769168  0.55333849 0.0441773  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03456009 0.         0.32307278 0.         0.62498458 0.
 0.01738254 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",111.32431662424975,28.780734196405717
Slaty_Backed_Gull,122.png,wingtip,"[0.02283622 0.01198175 0.01004456 0.00899352 0.00803523 0.0080476
 0.00842267 0.01161904 0.01588705 0.02384191 0.04349824 0.09882985
 0.14425292 0.09468343 0.04860914 0.02905378 0.01904426 0.01453926
 0.01091217 0.01048558 0.01144181 0.01458666 0.01710295 0.01243101
 0.04548696 0.25533243]","[0.02283622 0.06499285 0.31943706 0.55124908 0.0414848  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02283622 0.         0.36143089 0.         0.60114624 0.
 0.01458666 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",142.36602244671687,61.64311848550625
Slaty_Backed_Gull,129.png,wing,"[0.03986955 0.0177922  0.01813663 0.01732056 0.01629349 0.01633383
 0.01666894 0.01858345 0.02222319 0.02788914 0.03664251 0.04912559
 0.05562623 0.04991684 0.03738411 0.02874865 0.02232248 0.01930023
 0.01689856 0.01695441 0.017997   0.01936849 0.02016284 0.01548673
 0.04620884 0.33674552]","[0.03986955 0.09676799 0.27088582 0.54824126 0.04423538 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03986955 0.         0.31730877 0.         0.62345319 0.
 0.01936849 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",116.4995842073254,18.73259405439722
Slaty_Backed_Gull,129.png,wingtip,"[0.02343793 0.01145565 0.0114283  0.01016989 0.00876101 0.00895935
 0.00932183 0.01289189 0.01916343 0.03071483 0.05307217 0.10950238
 0.14312387 0.09871697 0.05060322 0.03126881 0.02067489 0.01573015
 0.01117525 0.01010833 0.01014937 0.01159244 0.01309022 0.00988948
 0.02906659 0.23593177]","[0.02343793 0.07148329 0.32148329 0.54243722 0.04115829 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02343793 0.         0.35792936 0.         0.60704027 0.
 0.01159244 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",121.9648533676205,62.50574577634673
Slaty_Backed_Gull,129.png,head,"[0.05260823 0.02080376 0.02727999 0.02430802 0.02027147 0.01942867
 0.01876331 0.01889638 0.02204578 0.02727999 0.03779276 0.04546664
 0.05278566 0.04378105 0.03570795 0.02528389 0.02062633 0.01987225
 0.01805358 0.0192956  0.01871895 0.023066   0.02080376 0.01481547
 0.04245032 0.30979418]","[0.05260823 0.11102732 0.27945351 0.51681157 0.04009936 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.05260823 0.         0.32922285 0.         0.59510291 0.
 0.023066   0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",178.0361071682044,26.764424061611415
Slaty_Backed_Gull,130.png,wing,"[0.03434453 0.01628251 0.01607022 0.01574085 0.01481832 0.0155192
 0.0156831  0.01892992 0.02328972 0.02925888 0.03958784 0.05706606
 0.06648497 0.05570177 0.04001555 0.02997068 0.02315392 0.02009909
 0.01661188 0.01669305 0.01677734 0.01905168 0.01886124 0.01473403
 0.04360422 0.32164945]","[0.03434453 0.09361468 0.27936737 0.54796871 0.04470471 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03434453 0.         0.32404398 0.         0.62255981 0.
 0.01905168 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",102.43027913322281,23.477526847711708
Slaty_Backed_Gull,130.png,wingtip,"[0.02956463 0.01478231 0.01358966 0.01235324 0.01049041 0.01154082
 0.0114697  0.01453339 0.020007   0.02807381 0.04040517 0.07326327
 0.09653639 0.0723934  0.04433873 0.02973422 0.02144037 0.01797457
 0.01325047 0.01308634 0.01352675 0.01597223 0.01765452 0.01357872
 0.0413489  0.30909096]","[0.02956463 0.08030976 0.28647982 0.56033285 0.04331295 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.02956463 0.         0.33062434 0.         0.62383881 0.
 0.01597223 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",123.34839648550765,62.18654441304427
Slaty_Backed_Gull,130.png,head,"[0.03595353 0.01385869 0.01794382 0.01886627 0.01704333 0.01568162
 0.01880038 0.02249017 0.02773934 0.03560212 0.04829676 0.06984252
 0.0819881  0.07078694 0.05361182 0.03898443 0.03030902 0.02486218
 0.02156772 0.02044761 0.01855878 0.01759241 0.01407832 0.00940019
 0.02936461 0.22632931]","[0.03595353 0.1068942  0.31358854 0.49517911 0.04838462 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]","[0.03595353 0.         0.37099998 0.         0.57545409 0.
 0.01759241 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",190.65217104829676,28.16633826487739
